A1CF,ANKHD1,BRUNOL4,BRUNOL5,BRUNOL6,CNOT4,CPEB2,CPEB4,DAZAP1,ENOX1,ESRP2,FMR1,FUS,FXR1,FXR2,G3BP2,HNRNPA1,HNRNPA1L2,HNRNPA2B1,HNRNPC,HNRNPCL1,HNRNPF,HNRNPH1,HNRNPH2,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HuR,IGF2BP2,IGF2BP3,KHDRBS1,KHDRBS2,KHDRBS3,LIN28A,MATR3,MBNL1,MSI1,PABPC1,PABPC3,PABPC4,PABPC5,PABPN1,PCBP1,PCBP2,PPRC1,PTBP1,PUM2,QKI,RALY,RBFOX1,RBM24,RBM28,RBM3,RBM4,RBM41,RBM42,RBM45,RBM46,RBM5,RBM6,RBM8A,RBMS1,RBMS3,SAMD4A,SART3,SFPQ,SNRNP70,SNRPA,SRSF1,SRSF10,SRSF2,SRSF7,SRSF9,TARDBP,TIA1,TUT1,U2AF2,YBX1,YBX2,ZC3H10,ZC3H14,ZCRB1,ZNF638
0.0,0.0,9.371891955749108,0.7120869949045233,5.156619037302191,0.0,6.160904014256964,1.403718506704491,0.0,0.0,16.517620602391904,0.4012572687195803,0.0,0.0,3.0222721610173164,0.0,0.6594184497188916,5.205910248688167,0.7894659359791537,1.1561383363778979,9.852952865631883,2.3079147335875576,0.0,2.436792072437334,0.0,0.0,0.2951472499818271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6715832583874337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39819153022431214,0.0,1.182109548774299,0.0,0.0,0.0,3.5922696169259316,18.54245147205148,0.0,0.0,0.818854553088664,0.0,0.0,0.0,0.0,3.460099446617263,0.0,0.1993607606097652,0.0,0.0,0.3506203178924314,0.0,0.0,0.0,0.0,0.6396552110650928,0.0,2.191200087687551,0.7743115888438362,2.348112073581821,0.7974063409439547,1.1902655626034504,0.0,0.40995969005498606,0.0,0.0,0.49512293009504815,0.0,0.0,0.0
0.0,3.315639977568845,0.0,0.0,0.0,1.7250165305398362,0.0,0.0,0.0,4.368451573299115,10.444887077900955,0.4556069414808657,0.7419064133301503,0.5248432052228996,2.7388050154802808,0.0,0.5172081005757996,0.0,0.5267341117749551,0.0,0.0,0.0,1.4088470611529127,1.7282310479997063,0.0,0.5799431144974541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820466852829905,0.0,0.0,0.0,1.844043208239365,0.0,0.0,0.0,0.0,3.6203520968277516,1.2402816675902213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299841998402752,0.0,0.0,0.694449310991639,0.0,4.308582775484039,0.0,0.27205778488378995,0.0,0.0,0.35641862892068965,0.0,0.0,0.0,2.4165338943986887,1.007048296264189,0.12694615441598986,2.4231126951246083,1.1430513238554143,2.184290301006345,0.4799822090826635,0.0,0.0,0.0,0.0,0.0,0.6093464230931103,0.0,0.0,0.0
0.6404983684619805,3.1971404596161013,9.475342929913142,0.6217558967999293,0.0,0.0,6.202114074552997,1.8846063907866086,0.0,2.5011139655359647,0.0,0.0,0.0,0.7659176097407204,0.0,1.298375000392743,0.4447902150890865,0.0,0.6255761616931691,1.8872172743486528,16.010421628479694,0.0,1.7212692127893325,0.0,0.0,0.9648410069395249,0.48955820712317705,0.0,1.1185652779103972,0.9980035723385229,0.9548184961637793,0.35194366242714287,0.7812946270515089,0.6679237576343714,1.491990353192496,1.1445677970054802,1.8146282804988279,0.0,4.0611956589563265,3.2426956337440056,2.911238887046161,0.02584164996920563,1.1962152138737066,0.0,0.0,0.0,1.422612189252067,1.0418453346534822,0.0,0.17928869831318453,0.0,0.0,0.0,1.5620558810755054,0.0,4.506797559445638,0.1048681444874583,0.9057081013880428,14.939345883172276,3.6923295932031244,0.31404417802242446,0.0,1.1775106176490437,3.3652017480761427,0.0,0.07563684394654292,0.0,0.0,0.0,0.8725250805311865,0.08479947901002875,2.1328478832356463,1.211274453034628,2.710704263548874,0.5645944574786458,1.8883614481283557,0.0,0.4743996682628886,0.9718597150550982,0.0,0.0,2.3657482875760945,3.711153706579401,0.5549697685379839
0.0,0.0,10.30295072322541,0.7259840869206148,3.1603249761701293,0.0,4.310572306965073,1.4234732906750005,0.0,2.7072557566454605,0.0,0.0,0.0,0.0,0.0,0.0,0.5292412839648305,4.726268845586162,0.5114885513762588,1.4621578759415101,12.490435413887543,1.697334006408968,0.0,0.0,0.5438130703243493,0.9476406795369704,0.47586729464843414,0.7720091957364666,0.8495961518369338,0.0,1.1142214723519257,0.381164554311248,1.185875200108565,0.9862440365398236,0.9165284107570084,0.9525791729673365,1.6943536904786354,0.0,4.961453644775094,4.236482946266659,3.4653384087527006,0.02814219780880192,0.8915246346903885,1.9480461059673873,0.29381402556015496,0.0,1.1512870082076538,0.0,0.0,0.13501092261640618,0.0,13.791360703411952,0.0,0.0,0.0,3.447567534224597,0.0,0.0,12.879252657880587,0.0,0.4281000237718622,0.0,1.164359322358189,2.156178842036863,0.0,0.09240350049381753,0.703562123039232,0.0,0.0,0.5209424927987183,0.1502280515288898,2.115641463974187,0.9208029705169944,0.0,0.7079224782463855,1.3678089798563242,0.0,0.2904628568043573,0.0,0.0,0.0,1.8536461827236987,2.536945493509276,0.4727999514533741
0.5140628540285794,0.0,0.0,0.0,0.0,1.1910213024764105,6.855293530245123,1.9681409058619062,0.0,0.0,9.318319904629666,0.0,0.0,0.41979513274355273,0.0,1.3100603753962778,0.39096906756723937,0.0,0.7531306836955943,2.2036890942009655,18.958786150103894,0.0,0.0,0.0,0.0,1.0284497648810476,0.0,0.0,1.0170674944864488,0.6391231838305411,0.0,0.3825868101109169,1.1291100686847433,0.8155585076784518,0.8472858355696489,1.1161640005724396,2.0435003158770586,0.0,4.862539948880994,3.1743652636429305,3.5661845217032915,0.025244561216943996,0.9082826165454709,0.0,0.0,0.0,1.422612189252067,0.7716674065071969,0.13115577943866016,0.2235664740099629,3.2259389037613246,0.0,0.0,1.2405361109498683,0.0,3.486567166964694,0.14870314469563387,0.0,11.269346075645513,3.16040579376065,0.0,0.0,1.4410062125836722,3.310294157583529,0.0,0.0908282891302997,0.0,0.5955864578980226,0.0,0.6251845862651285,0.17682278775666876,2.4029138551220264,0.0,1.5180817591994098,0.5151091122046318,2.196344927036402,1.0050227330398147,0.5348380204150541,1.495798526540879,0.0,0.0,2.5414428926983264,3.223437206211705,0.0
0.5254278440900088,3.247590749437566,7.299040954906808,0.6426015348240663,4.271273048177146,2.3039852192436467,7.821669444187101,2.0076504738029253,3.7364835468156197,4.231389212189078,0.0,0.2618332208026791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0062571331921832,17.37429093099973,0.0,0.0,0.0,0.0,0.9044775937909371,0.0,0.0,0.9612437136032772,0.0,0.0,0.33319574506787186,1.0038827484527975,0.8051307744039629,0.0,1.108800053349059,1.820466852829905,2.7790854629372026,4.69481672540839,3.85527140780803,3.253672391460803,0.028537330071328,0.8378990927541244,0.0,0.24508530100699877,0.0,1.422612189252067,0.0,0.18783125051384447,0.21546097955180948,0.0,0.0,0.0,1.2520917897915933,0.0,5.469308495471238,0.1158124179872538,0.0,8.303986231163888,0.0,0.0,0.0,1.2418580267507267,2.7274289662004008,0.0,0.08767786640326401,0.0,0.0,0.0,0.0,0.17019710952691067,1.7154051898489433,1.391668125895003,0.0,0.6986920511486421,2.1371637879521113,0.7463307829210462,0.4534256282466119,0.0,5.776084171804367,0.0,2.2533854587188533,3.0113420054215516,0.4330090557785435
0.0,2.720795862697152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.550993712777508,0.0,0.7290335432318829,0.0,1.7239430483680944,0.0,0.47345107007023285,0.0,0.0,0.0,0.0,1.3130644800849072,1.6859006673210586,2.428568927086027,0.952937245110705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0685813630265477,0.0,1.7439815552927924,0.0,4.30059547365654,2.1254341436702853,3.0120849999967514,0.025244561216943996,0.6377173822306845,1.883592783579419,0.4973789932200858,3.3990507270121104,1.5541506370223983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1478307730081387,0.0,0.0,0.0,0.0,0.0,0.0,0.4398111436352835,0.0,0.0,0.31559378596662657,0.080095493060229,0.0,0.0,0.0,0.9507736442643274,0.10090355804069076,2.029609367666892,0.0,2.4100002987770006,0.4869050294059711,0.0,0.0,0.0,0.0,0.0,0.4983665992674069,0.0,0.0,0.0
0.3586060256883142,0.0,10.977297814072443,0.8129798829413468,0.0,1.4779209651823169,5.697290835926591,1.4381482730530935,0.0,2.278524691093263,15.739752792276015,0.0,0.0,0.4481918706727524,0.0,0.0,0.7602784050342232,5.073203141110538,0.7701548928074718,1.4308010350754095,12.269809497303418,1.9960188400240824,1.0080035458458079,2.1243125490876644,0.0,1.1985058320308328,0.4369562802465331,0.0,0.9415412027033341,1.3464760441013752,1.8856465778510818,0.0,0.8136335504081104,0.5592558003528548,1.2519806162255,1.1019621023559196,1.339368492749135,0.0,0.0,2.8063402878353854,2.6796252869728274,0.017262889513917183,0.0,0.0,0.0,0.0,1.1782024661672594,0.0,0.0,0.0,3.0977927987759877,12.15367411270666,0.0,0.0,0.0,4.737675385267014,0.0,0.0,0.0,0.0,0.0,0.0,1.3705528449540925,3.123397166868287,0.0,0.0,0.0,0.0,0.0,0.5715896795985936,0.13472212400508096,0.0,0.0,1.411051534450099,0.7104864857735365,1.4209512271973206,1.019444583917516,0.3456576989524537,1.2455241835543678,0.0,0.0,2.4011596033371645,2.161936587764367,0.0
0.6133035708149889,0.0,7.456133174933673,0.5211409506034275,0.0,0.0,8.472788396864427,2.086105187285806,0.0,0.0,0.0,0.0,0.0,0.44263167023906297,1.6057628681587766,0.8599570419267936,1.0007232876623127,0.0,0.9772404215564291,1.9963855351417443,17.198793042807818,1.6197908284511975,1.4854789096675063,0.0,1.064734352079,0.7542181298780545,0.0,0.0,0.9251224436200485,0.0,0.9628153009892717,0.36926932398674506,0.7730378806625893,0.680821217210713,0.0,2.082419075526055,0.9843832950196344,3.2229144181661433,0.0,2.628921081257155,0.0,0.0,0.0,1.8041373947735615,0.48656640641095344,0.0,1.1782024661672594,1.2007069376556971,0.21196234867013702,0.20844428285669162,0.0,0.0,0.21680305817242376,0.0,0.0,3.7938842729566606,0.14870314469563387,0.0,10.364079456455578,0.0,0.0,0.0,1.0807546594377542,3.3873759673135444,0.0,0.0,0.0,0.8053636974497209,0.0,0.0,0.0,1.4812482668560434,1.4490090381499248,2.296417203124671,0.0,2.0308792932701185,0.0,0.44017886613106877,2.346614342067454,10.97632016104748,0.0,2.1696240772070916,3.686562958661702,0.0
0.0,0.0,0.0,0.0,0.0,2.0057129572953443,0.0,1.0650650672100421,0.0,2.141462329983226,14.328861522893398,0.0,0.0,0.541920963697803,0.0,0.9465153752863096,0.7359932531036336,5.68744746761271,0.5894950020829213,0.0,0.0,1.1844002440660883,1.3027414247480908,0.0,0.8717512507646813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9062938660967417,0.0,0.0,2.7248233550832253,0.0,0.0,0.0,1.8402534805944057,0.48296221080790935,0.0,1.302360869013183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2410440727461636,0.0,0.0,0.0,0.0,0.5983871329318611,0.12528973485855036,2.1986811395403594,1.1397029494171707,0.0,0.5881833267284348,1.106928856545979,0.0,0.0,0.0,5.403920280891417,0.47913627488842286,0.0,0.0,0.365882138278321
0.0,0.0,0.0,0.4794496745551533,0.0,0.0,0.0,0.0,0.0,2.5701933955354233,11.78603847465249,0.0,0.0,0.0,0.0,1.0850087086615356,0.7243976400196583,5.82015457519034,0.8842425031243819,0.9796109359465162,0.0,1.4411543221929273,1.320425697482228,1.4925008812622365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1443739115424414,0.0,1.7667519873839939,0.0,0.0,0.0,0.0,0.0,0.5810449345025874,1.0679248761178888,0.40006571193789503,0.0,1.1200303473513373,0.0,0.0,0.0,2.419454177820994,12.231659188454534,0.17797729560572895,0.0,0.0,0.0,0.0,0.6620416764786958,0.0,3.47566794806436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8068713198646815,0.07817380078027068,2.1762379839819346,1.4958862802853352,1.7583536923101077,0.6022853681277652,0.0,0.0,0.0,1.4431707441371735,0.0,0.7173142684016234,0.0,0.0,0.4056730339531517
0.0,3.5538122760283195,10.096048774897342,0.7398811789367061,5.48459517460119,1.6293833096378674,5.612810212319722,1.791476694925635,2.836389056672063,0.0,17.78903212651236,0.2549783071210756,0.7290335432318829,0.0,0.0,0.0,0.7029566950719307,5.073203141110538,0.6504772436777063,1.8198581347103624,15.483927963903946,1.4101370510098192,1.1317934549847666,1.9338096817823835,0.0,0.0,0.5627685601460131,0.0,0.9349736990700199,0.0,0.0,0.0,0.0,0.0,1.150456029633223,0.0,1.6826765458164807,2.17031273950582,0.0,0.0,0.0,0.0,0.0,0.9884694873120313,0.0,2.5265239720619013,0.9185985329439651,0.0,0.0,0.18576099612678465,0.0,20.57006344149612,0.16609661226032035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31478630961812015,0.0,0.0,0.0,0.0,0.5795649972508923,0.7862297867111745,0.0,0.765335267198117,0.1502280515288898,2.0326017884080154,1.28703142469989,2.3524806541838337,0.7551002167459635,1.9596203706992372,0.0,0.3509012089565229,0.0,0.0,0.4348833597512426,1.9237878274042797,0.0,0.4752262255798882
0.0,0.0,8.337382214108773,0.6081367466241597,0.0,1.247367362359192,5.719956369089408,1.629487466367457,0.0,2.210541759982685,0.0,0.0,0.0,0.0,0.0,0.0,0.5250843660668016,0.0,0.0,1.5504215761572009,13.327811051831828,1.1844002440660883,0.0,1.2108581529799687,1.0610077818467236,0.7701203193634353,0.0,0.0,0.5904782812134416,0.0,0.0,0.0,0.0,0.0,0.0,1.364960217476664,1.4427112230092032,0.0,0.0,0.0,0.0,0.0,0.0,2.2008587067132974,0.3892531251287628,0.0,1.4846913906750285,0.0,0.0,0.1630777093968777,0.0,13.947330854907696,0.194128812833474,0.0,0.0,0.0,0.11268548270159794,0.5562904480680392,0.0,0.0,0.40210722206308624,0.29746077082173417,0.0,0.0,0.3170137805041592,0.0,0.0,0.9055558118624725,0.0,0.0,0.0,1.9555469543240895,1.6097310111856182,0.0,0.6445914923257563,1.6576757835344857,0.0,0.4599110221990133,2.2097821078178197,8.12222545708668,0.0,1.8461553274665492,0.0,0.3259294909950561
0.6177683883391218,0.0,18.743783911498216,1.4105548396332772,6.345295558033247,1.826336051063003,5.550995121875673,1.6492422503379667,0.0,3.5811653710830598,0.0,0.0,0.0,0.0,0.0,0.0,0.5773740175209539,0.0,0.0,1.8663127137712525,15.83492374028778,1.3130644800849072,0.0,0.0,0.0,0.5929244936691934,0.3545225756617649,0.0,0.8069073782203906,0.0,1.0342534240970027,0.41982405286588276,1.084730056844301,0.7560106624004491,0.0,0.9310133275274356,1.820466852829905,0.0,4.891210585372038,3.51481833572548,3.8886704433364976,0.026140194345336445,0.710843121234681,0.0,0.3586895464149488,0.0,1.2363745849831815,1.0976921689630492,0.13891686235919748,0.1847326871283622,0.0,27.654707630591172,0.0,0.0,0.0,4.67995592881167,0.0,0.0,14.420652577041826,0.0,0.0,0.0,0.8942880797781328,2.012574374594643,0.0,0.09136225908403456,0.0,0.0,0.0,0.0,0.14691521241401076,2.025120736555207,0.0,0.0,1.16431581807926,1.9179520176705014,0.0,0.42058469716849456,0.0,0.0,0.0,1.9237878274042797,3.2367571946671254,0.5947606642128145
